VASEmethod[EllipsometerType=4 , CompleteEASE=6.50, AcqTime=6.023, ZoneAve=1, Recipe=Krzysztof_recipe, Acq. Parameters=Krzysztof_rec.parms,M2K=1, EID=1180286, Measurement Start Time=10/11/2023-09:55:40]
Angstroms
E	3381.757813	50.000000	38.492092	146.980850	0.011040	0.018517
uR	3381.757813	50.000000	0.531332	1.000000
dPolE	3381.757813	50.000000	0.123560	1.000000
E	3397.609375	50.000000	38.475674	147.241272	0.011749	0.019828
uR	3397.609375	50.000000	0.545329	1.000000
dPolE	3397.609375	50.000000	-0.299622	1.000000
E	3413.460693	50.000000	38.455414	147.324142	0.012956	0.022021
uR	3413.460693	50.000000	0.526366	1.000000
dPolE	3413.460693	50.000000	-0.186545	1.000000
E	3429.311768	50.000000	38.444057	147.461105	0.014515	0.024680
uR	3429.311768	50.000000	0.492138	1.000000
dPolE	3429.311768	50.000000	-0.205538	1.000000
E	3445.163086	50.000000	38.443600	147.692993	0.014160	0.024042
uR	3445.163086	50.000000	0.499462	1.000000
dPolE	3445.163086	50.000000	-0.281862	1.000000
E	3461.014404	50.000000	38.432507	147.926865	0.012314	0.021009
uR	3461.014404	50.000000	0.532013	1.000000
dPolE	3461.014404	50.000000	-0.345283	1.000000
E	3476.865479	50.000000	38.476879	148.122986	0.011660	0.020022
uR	3476.865479	50.000000	0.535109	1.000000
dPolE	3476.865479	50.000000	-0.498570	1.000000
E	3492.716553	50.000000	38.497360	148.184738	0.011509	0.019784
uR	3492.716553	50.000000	0.530393	1.000000
dPolE	3492.716553	50.000000	-0.204260	1.000000
E	3508.567627	50.000000	38.483387	148.435257	0.011259	0.019319
uR	3508.567627	50.000000	0.531844	1.000000
dPolE	3508.567627	50.000000	-0.161494	1.000000
E	3524.418701	50.000000	38.516712	148.714630	0.011341	0.019505
uR	3524.418701	50.000000	0.534729	1.000000
dPolE	3524.418701	50.000000	-0.423113	1.000000
E	3540.269775	50.000000	38.542622	148.964539	0.011318	0.019601
uR	3540.269775	50.000000	0.538369	1.000000
dPolE	3540.269775	50.000000	-0.394730	1.000000
E	3556.120605	50.000000	38.617027	149.133942	0.011293	0.019606
uR	3556.120605	50.000000	0.543097	1.000000
dPolE	3556.120605	50.000000	-0.144577	1.000000
E	3571.971436	50.000000	38.661488	149.403748	0.011322	0.019595
uR	3571.971436	50.000000	0.547801	1.000000
dPolE	3571.971436	50.000000	-0.124193	1.000000
E	3587.822266	50.000000	38.728081	149.822021	0.011148	0.019285
uR	3587.822266	50.000000	0.552720	1.000000
dPolE	3587.822266	50.000000	-0.409278	1.000000
E	3603.672852	50.000000	38.778065	150.245850	0.011220	0.019511
uR	3603.672852	50.000000	0.557787	1.000000
dPolE	3603.672852	50.000000	-0.337299	1.000000
E	3619.523438	50.000000	38.841034	150.625366	0.011233	0.019608
uR	3619.523438	50.000000	0.563266	1.000000
dPolE	3619.523438	50.000000	-0.331358	1.000000
E	3635.374023	50.000000	38.852802	151.036102	0.011150	0.019411
uR	3635.374023	50.000000	0.566682	1.000000
dPolE	3635.374023	50.000000	-0.231957	1.000000
E	3651.224365	50.000000	38.831360	151.619568	0.010909	0.018892
uR	3651.224365	50.000000	0.569597	1.000000
dPolE	3651.224365	50.000000	-0.324336	1.000000
E	3667.074707	50.000000	38.818676	152.266235	0.010494	0.018189
uR	3667.074707	50.000000	0.572076	1.000000
dPolE	3667.074707	50.000000	-0.413107	1.000000
E	3682.925049	50.000000	38.746696	152.784958	0.010710	0.018679
uR	3682.925049	50.000000	0.572229	1.000000
